id,book_title,category,raw_price,rating,instock,UPC,link,image_url,image_path
swell-a-year-of-waves_740,Swell: A Year of Waves,Nonfiction,£45.58,1,14,4c8b7540409da4ac,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,https://books.toscrape.com/media/cache/7d/a6/7da658ca2d3fce1a9958fb754a179ba8.jpg,
no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,£21.95,2,14,132ec5e8c984adef,https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,https://books.toscrape.com/media/cache/c6/e5/c6e596ddbcd5d5f448d1bae14f2e09d3.jpg,
looking-for-lovely-collecting-the-moments-that-matter_710,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,£29.14,5,14,24af96df0bafb925,https://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html,https://books.toscrape.com/media/cache/f8/c7/f8c761844f257fed04cce95f9506cba4.jpg,
let-it-out-a-journey-through-journaling_708,Let It Out: A Journey Through Journaling,Nonfiction,£26.79,5,14,1174156c4a0eccaa,https://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html,https://books.toscrape.com/media/cache/2c/15/2c157b05b7b7014be2a05a5bdeca80e7.jpg,
hamilton-the-revolution_699,Hamilton: The Revolution,Nonfiction,£58.79,3,14,afa829857f82f99e,https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,https://books.toscrape.com/media/cache/03/1f/031f508a4a8ef70743ea7e9d4f598d38.jpg,
far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,£15.06,4,14,ac4dde0d1be05de0,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,https://books.toscrape.com/media/cache/65/c4/65c4530fe298242e8b64c9ab8dd0c2d6.jpg,
eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,£51.75,5,14,a01f6d368ef64dc5,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,https://books.toscrape.com/media/cache/8e/93/8e93f7095bcb98006b620dae07ef5514.jpg,
buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,£37.80,4,14,16ef91b9d827859c,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,https://books.toscrape.com/media/cache/db/36/db3686ef6b30490998c1b24dbdf730d8.jpg,
brain-on-fire-my-month-of-madness_669,Brain on Fire: My Month of Madness,Nonfiction,£49.32,5,14,a80f66b254fe9eb3,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,https://books.toscrape.com/media/cache/03/2c/032c97318d71f028d40ab6f5d2ae023f.jpg,
abstract-city_658,Abstract City,Nonfiction,£56.37,5,14,cf1aa2fc02a7d1e0,https://books.toscrape.com/catalogue/abstract-city_658/index.html,https://books.toscrape.com/media/cache/5f/5e/5f5e2741d6c84f05fdd5adf8ba0d5642.jpg,
13-hours-the-inside-account-of-what-really-happened-in-benghazi_645,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,£27.06,1,13,4be9d1910f8a4e80,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,https://books.toscrape.com/media/cache/db/8d/db8dda82c57fd0c2b466d40c04ed6075.jpg,
the-lonely-city-adventures-in-the-art-of-being-alone_639,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,£33.26,2,12,582a21a1dbbef3cf,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,https://books.toscrape.com/media/cache/79/66/79660d2683a90670aa014cae6e02b2dc.jpg,
the-diary-of-a-young-girl_634,The Diary of a Young Girl,Nonfiction,£59.90,3,12,54fc03f1e1d355db,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,https://books.toscrape.com/media/cache/eb/26/eb2622ca0a304963d3bac0efa1bad775.jpg,
snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,£21.21,3,12,f40fea200e0c644f,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,https://books.toscrape.com/media/cache/17/95/17955609393fb4348e2321228d3e3e4f.jpg,
furiously-happy-a-funny-book-about-horrible-things_619,Furiously Happy: A Funny Book About Horrible Things,Nonfiction,£41.46,4,12,c6a29d6df8de968c,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,https://books.toscrape.com/media/cache/28/4c/284c3b0cbb254825f5bfd60e89d936af.jpg,
the-sleep-revolution-transforming-your-life-one-night-at-a-time_608,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Nonfiction,£11.68,4,11,985991708c47003e,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,https://books.toscrape.com/media/cache/b7/6a/b76a8c5c12390d9259b6235115ebf024.jpg,
mother-can-you-not_599,"Mother, Can You Not?",Nonfiction,£16.89,5,11,28b2df9fadc9f07e,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,https://books.toscrape.com/media/cache/88/b4/88b464746c5882cc605827a0521ddcea.jpg,
a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,£19.53,3,11,2b69dec0193511d9,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,https://books.toscrape.com/media/cache/32/86/32861b2d37c7b8da7bbce3a86a27123b.jpg,
10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Nonfiction,£24.57,2,10,34669b2e9d407d3a,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,https://books.toscrape.com/media/cache/dd/89/dd8974991a279418738f38d5561979c4.jpg,
chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Nonfiction,£35.92,2,9,7186241e043de5dc,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,https://books.toscrape.com/media/cache/58/4a/584ac01e05ae76b1672f25a53384c617.jpg,
zero-to-one-notes-on-startups-or-how-to-build-the-future_555,"Zero to One: Notes on Startups, or How to Build the Future",Nonfiction,£34.06,3,8,e77033ce559947f7,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,https://books.toscrape.com/media/cache/f3/00/f30001f2851f82c266e2faa77bcdd924.jpg,
why-not-me_554,Why Not Me?,Nonfiction,£17.76,1,8,04f6c929888f4f11,https://books.toscrape.com/catalogue/why-not-me_554/index.html,https://books.toscrape.com/media/cache/66/95/6695cfb7ba5e0a6ef995300db6762fb6.jpg,
when-breath-becomes-air_553,When Breath Becomes Air,Nonfiction,£39.36,2,8,b69c852e7e3956af,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,https://books.toscrape.com/media/cache/26/9d/269d1774be6dd9e649c4170fbc8d27eb.jpg,
the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Nonfiction,£28.45,4,8,5a0d2e9284004266,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,https://books.toscrape.com/media/cache/38/ec/38ec5240eb37dfc9ebe54fa7584842ed.jpg,
smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,£38.89,5,8,a2475a245c9907c4,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,https://books.toscrape.com/media/cache/16/65/1665c94f1ec5580132a16c3bdfd0c421.jpg,
rising-strong_539,Rising Strong,Nonfiction,£21.82,3,8,52fc458ffc756faf,https://books.toscrape.com/catalogue/rising-strong_539/index.html,https://books.toscrape.com/media/cache/de/5c/de5c4ea75d455748861ce2bc844fb198.jpg,
mans-search-for-meaning_533,Man's Search for Meaning,Nonfiction,£29.48,3,8,4729afff3bea0f0a,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,https://books.toscrape.com/media/cache/97/da/97dac3668fcca2cf5af4e1bb971af546.jpg,
love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,£25.06,2,8,4d3a4c7b442a9a4e,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,https://books.toscrape.com/media/cache/00/6e/006e242a10f2e27b71edfd1ca8020318.jpg,
living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,£12.55,3,8,044534b0b28b4e87,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,https://books.toscrape.com/media/cache/06/bf/06bf33339562e138906eef6793ef53cd.jpg,
i-will-find-you_524,I Will Find You,Nonfiction,£44.21,1,8,bbf1ea50be8008ab,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,https://books.toscrape.com/media/cache/58/08/58080dbe2c118867331f4ef932ca96c0.jpg,
brazen-the-courage-to-find-the-you-thats-been-hiding_514,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,£19.22,2,8,77e9ea355bd8ae57,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,https://books.toscrape.com/media/cache/4c/54/4c5479ee2b9edd4b2f22b888d139b08f.jpg,
between-the-world-and-me_513,Between the World and Me,Nonfiction,£56.91,4,8,04e3de7ac35ec5cd,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,https://books.toscrape.com/media/cache/35/5f/355fa36362b722a241788d687fbc91af.jpg,
being-mortal-medicine-and-what-matters-in-the-end_512,Being Mortal: Medicine and What Matters in the End,Nonfiction,£55.06,4,8,15ebd83e53d0391b,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,https://books.toscrape.com/media/cache/73/ee/73ee61bd8724a36a83b691bb7b1a70b8.jpg,
a-murder-over-a-girl-justice-gender-junior-high_511,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,£13.20,3,8,fef91502cbacf23a,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,https://books.toscrape.com/media/cache/98/e3/98e30c1a7b9f2acd9e44d77e0a7dbff1.jpg,
for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,£45.13,3,7,2e40333991f56f45,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,https://books.toscrape.com/media/cache/a9/f4/a9f4d0f649833b477383263a8c5fb217.jpg,
finding-god-in-the-ruins-how-god-redeems-pain_466,Finding God in the Ruins: How God Redeems Pain,Nonfiction,£46.64,2,7,4e78f06160b717ac,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,https://books.toscrape.com/media/cache/da/0f/da0f0c01b1b9819fa7cb5e27a295351f.jpg,
the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,£59.45,4,6,60376aa71be66083,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,https://books.toscrape.com/media/cache/d7/58/d758851b2790471b1de776f49a997157.jpg,
in-cold-blood_432,In Cold Blood,Nonfiction,£49.98,4,6,fe0f34ebed689381,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,https://books.toscrape.com/media/cache/78/52/7852b87face58f30b46004a4a4270f2d.jpg,
girl-interrupted_429,"Girl, Interrupted",Nonfiction,£42.14,3,6,384c7d41d5ffe9d1,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,https://books.toscrape.com/media/cache/9d/6c/9d6c5f23127bf494bc226daa02bc7daf.jpg,
why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,£48.67,2,5,759ee7d059b1beb8,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,https://books.toscrape.com/media/cache/be/98/be98641184d97b2fad1bc6c90c571b80.jpg,
talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,£25.15,4,5,1dba84766a5e87b8,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,https://books.toscrape.com/media/cache/5d/62/5d62099546e3889ad385b13c62bc8874.jpg,
my-mother-was-nuts_388,My Mother Was Nuts,Nonfiction,£31.63,4,5,a4ce39a3720cd679,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,https://books.toscrape.com/media/cache/65/67/6567e9868a3d1196f32c063c0f73ea01.jpg,
data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,£32.35,3,5,bcf567421c581f0a,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,https://books.toscrape.com/media/cache/f2/c5/f2c56824a5aef38387350243762216eb.jpg,
the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,£38.71,3,4,6a57286a8890d8c5,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,https://books.toscrape.com/media/cache/f3/d1/f3d18f7fa858139e133fe4809d3827b5.jpg,
the-gunning-of-america-business-and-the-making-of-american-gun-culture_347,The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,£16.81,4,4,45033bdf3d9ed158,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,https://books.toscrape.com/media/cache/e2/23/e223db017107fcccf532e5fe753f307d.jpg,
the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,£28.23,2,4,c65ee14957c0fa5c,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,https://books.toscrape.com/media/cache/fd/51/fd513e918a0b34fb08bc67d1d7065e40.jpg,
god-is-not-great-how-religion-poisons-everything_323,God Is Not Great: How Religion Poisons Everything,Nonfiction,£27.80,1,4,ddbc5530d2939d49,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,https://books.toscrape.com/media/cache/ff/b8/ffb857154e4bc8af56f33d7277cb9939.jpg,
we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,£31.95,3,3,06bab964fd536971,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,https://books.toscrape.com/media/cache/b9/45/b945e870e5188ce6dabbf79ed98b10f1.jpg,
very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,£50.66,3,3,52aa3d79b1cee455,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,https://books.toscrape.com/media/cache/fd/26/fd264a20852bbecf647475d968ac0409.jpg,
unstuffed-decluttering-your-home-mind-and-soul_296,"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,£58.09,1,3,b830685072fa871f,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,https://books.toscrape.com/media/cache/68/2d/682d1c7c8aa1010bd138203ae9d2d10b.jpg,
under-the-banner-of-heaven-a-story-of-violent-faith_295,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,£30.00,1,3,599a4f98bb193368,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,https://books.toscrape.com/media/cache/0a/44/0a44a38a50b7d61facccae446cf30630.jpg,
trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,£53.51,1,3,2173a2ce35f6ace1,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,https://books.toscrape.com/media/cache/fb/65/fb6511ce55f5cf2ebf22a90655ad7c42.jpg,
the-name-of-god-is-mercy_264,The Name of God is Mercy,Nonfiction,£37.25,2,3,0baf71623648413a,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,https://books.toscrape.com/media/cache/01/7c/017c9fd993b4ebb5676213f6de1f96c5.jpg,
stiff-the-curious-lives-of-human-cadavers_226,Stiff: The Curious Lives of Human Cadavers,Nonfiction,£36.74,3,3,a11ae5f07572ef49,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,https://books.toscrape.com/media/cache/00/01/0001685f344cae0e6921bc3f8256b54e.jpg,
